-0.01	-0.01	-0.00	0.09	0.10	0.12	
-0.03	-0.01	-0.01	0.29	0.34	0.40	
-0.05	-0.00	0.01	0.72	0.87	1.00	
-0.06	0.03	0.05	1.36	1.70	1.92	
-0.05	0.12	0.15	2.12	2.77	3.03	
-0.03	0.23	0.29	2.89	3.92	4.20	
-0.02	0.36	0.46	3.57	5.05	5.28	
-0.03	0.48	0.62	4.08	6.05	6.18	
-0.06	0.59	0.77	4.40	6.86	6.84	
-0.10	0.67	0.90	4.53	7.42	7.25	
-0.12	0.74	1.01	4.51	7.76	7.44	
-0.11	0.78	1.11	4.38	7.89	7.46	
-0.07	0.81	1.20	4.21	7.88	7.39	
0.01	0.82	1.27	4.00	7.75	7.27	
0.10	0.81	1.30	3.75	7.54	7.13	
0.19	0.76	1.29	3.44	7.26	6.97	
0.23	0.65	1.20	3.07	6.93	6.79	
0.19	0.48	1.03	2.65	6.57	6.57	
0.07	0.25	0.81	2.22	6.21	6.34	
-0.10	-0.00	0.56	1.85	5.90	6.15	
-0.29	-0.24	0.32	1.57	5.67	6.02	
-0.46	-0.42	0.13	1.42	5.55	5.98	
-0.58	-0.53	0.00	1.39	5.52	6.02	
-0.63	-0.54	-0.04	1.48	5.58	6.08	
-0.64	-0.48	-0.01	1.62	5.69	6.13	
-0.62	-0.35	0.07	1.80	5.84	6.12	
-0.61	-0.20	0.16	1.97	6.00	6.05	
-0.61	-0.04	0.25	2.14	6.18	5.94	
-0.63	0.10	0.31	2.31	6.38	5.84	
-0.66	0.22	0.35	2.46	6.59	5.77	
-0.68	0.32	0.36	2.60	6.77	5.75	
-0.68	0.39	0.34	2.73	6.93	5.78	
-0.66	0.42	0.30	2.86	7.05	5.86	
-0.64	0.38	0.22	2.99	7.13	5.96	
-0.65	0.28	0.10	3.08	7.13	6.07	
-0.68	0.11	-0.06	3.06	7.03	6.13	
-0.74	-0.09	-0.23	2.89	6.79	6.10	
-0.84	-0.33	-0.42	2.54	6.41	5.97	
-0.98	-0.59	-0.59	2.03	5.93	5.75	
-1.17	-0.85	-0.75	1.45	5.41	5.49	
-1.37	-1.09	-0.86	0.89	4.93	5.25	
-1.54	-1.26	-0.90	0.43	4.55	5.07	
-1.65	-1.35	-0.85	0.12	4.30	4.98	
-1.66	-1.32	-0.73	-0.06	4.17	4.96	
-1.60	-1.21	-0.54	-0.10	4.16	4.97	
-1.47	-1.04	-0.35	-0.03	4.24	5.01	
-1.30	-0.84	-0.18	0.15	4.43	5.07	
-1.11	-0.64	-0.05	0.45	4.70	5.14	
-0.92	-0.46	-0.00	0.83	5.02	5.23	
-0.76	-0.32	-0.03	1.24	5.34	5.33	
-0.63	-0.25	-0.14	1.66	5.63	5.41	
-0.55	-0.25	-0.32	2.05	5.85	5.48	
-0.53	-0.31	-0.55	2.39	5.97	5.52	
-0.55	-0.42	-0.81	2.64	5.96	5.49	
-0.59	-0.54	-1.05	2.76	5.83	5.39	
-0.65	-0.65	-1.23	2.72	5.56	5.22	
-0.72	-0.74	-1.35	2.51	5.20	5.00	
-0.79	-0.81	-1.40	2.17	4.82	4.79	
-0.87	-0.84	-1.37	1.78	4.49	4.62	
-0.95	-0.82	-1.27	1.42	4.27	4.55	
-1.01	-0.78	-1.11	1.14	4.19	4.59	
-1.04	-0.70	-0.91	0.99	4.25	4.72	
-1.04	-0.60	-0.69	0.94	4.40	4.92	
-1.01	-0.51	-0.47	0.97	4.59	5.15	
-0.94	-0.41	-0.26	1.02	4.77	5.38	
-0.86	-0.33	-0.08	1.04	4.89	5.56	
-0.77	-0.28	0.06	1.00	4.94	5.65	
-0.72	-0.26	0.14	0.89	4.89	5.63	
-0.68	-0.27	0.15	0.75	4.79	5.51	
-0.66	-0.30	0.13	0.64	4.68	5.33	
-0.60	-0.30	0.09	0.60	4.59	5.12	
-0.48	-0.24	0.06	0.65	4.55	4.92	
-0.28	-0.10	0.07	0.82	4.58	4.77	
-0.04	0.08	0.11	1.08	4.68	4.68	
0.21	0.30	0.17	1.42	4.85	4.67	
0.45	0.51	0.21	1.82	5.09	4.74	
0.65	0.71	0.25	2.24	5.39	4.89	
0.83	0.92	0.30	2.70	5.77	5.11	
1.02	1.14	0.38	3.17	6.22	5.40	
1.23	1.39	0.50	3.66	6.71	5.73	
1.47	1.68	0.66	4.14	7.23	6.10	
1.77	2.01	0.87	4.61	7.75	6.47	
2.13	2.37	1.13	5.07	8.24	6.83	
2.56	2.76	1.41	5.51	8.68	7.14	
3.06	3.16	1.69	5.91	9.04	7.39	
3.63	3.57	1.97	6.25	9.31	7.56	
4.24	3.97	2.22	6.50	9.49	7.64	
4.86	4.34	2.42	6.69	9.61	7.64	
5.46	4.67	2.56	6.83	9.70	7.56	
6.01	4.93	2.64	6.95	9.77	7.43	
6.48	5.13	2.66	7.08	9.84	7.25	
6.85	5.26	2.62	7.23	9.90	7.08	
7.13	5.32	2.54	7.38	9.94	6.92	
7.30	5.30	2.42	7.54	9.97	6.78	
7.39	5.21	2.24	7.72	9.99	6.68	
7.41	5.08	2.03	7.94	10.03	6.61	
7.38	4.93	1.81	8.22	10.12	6.60	
7.32	4.80	1.60	8.53	10.27	6.64	
7.25	4.71	1.42	8.88	10.47	6.72	
7.16	4.66	1.29	9.20	10.68	6.82	
7.07	4.67	1.21	9.47	10.87	6.90	
6.99	4.73	1.19	9.67	10.99	6.95	
6.94	4.84	1.24	9.80	11.06	6.99	
6.93	4.99	1.34	9.87	11.07	7.01	
6.95	5.17	1.49	9.84	11.01	7.03	
7.00	5.35	1.67	9.71	10.87	7.03	
7.05	5.51	1.86	9.47	10.65	7.00	
7.09	5.64	2.04	9.12	10.36	6.95	
7.10	5.70	2.18	8.70	10.04	6.88	
7.06	5.67	2.26	8.24	9.70	6.81	
6.97	5.56	2.27	7.77	9.37	6.77	
6.84	5.37	2.22	7.32	9.06	6.76	
6.69	5.11	2.12	6.94	8.80	6.81	
6.53	4.82	1.98	6.65	8.61	6.90	
6.38	4.50	1.83	6.47	8.49	7.06	
6.22	4.19	1.66	6.43	8.46	7.25	
6.06	3.88	1.49	6.50	8.51	7.46	
5.88	3.56	1.29	6.63	8.60	7.63	
5.67	3.25	1.08	6.77	8.66	7.71	
5.42	2.95	0.86	6.86	8.67	7.66	
5.13	2.66	0.63	6.86	8.59	7.46	
4.82	2.39	0.42	6.78	8.44	7.12	
4.49	2.17	0.24	6.62	8.20	6.70	
4.16	1.99	0.09	6.39	7.91	6.23	
3.85	1.85	-0.03	6.11	7.58	5.77	
3.55	1.73	-0.12	5.78	7.21	5.35	
3.27	1.64	-0.17	5.37	6.81	4.99	
3.01	1.56	-0.20	4.88	6.36	4.66	
2.78	1.52	-0.17	4.31	5.88	4.38	
2.60	1.51	-0.10	3.68	5.39	4.13	
2.47	1.55	0.02	3.03	4.93	3.94	
2.38	1.61	0.18	2.41	4.54	3.82	
