0.07	0.04	0.03	-0.13	-0.10	0.02	
0.20	0.11	0.08	-0.39	-0.29	0.06	
0.49	0.27	0.21	-0.92	-0.66	0.16	
0.90	0.49	0.39	-1.67	-1.17	0.32	
1.38	0.76	0.60	-2.54	-1.73	0.54	
1.86	1.04	0.84	-3.44	-2.30	0.76	
2.32	1.32	1.07	-4.32	-2.86	0.93	
2.73	1.57	1.31	-5.17	-3.42	1.02	
3.10	1.82	1.54	-5.95	-3.96	1.02	
3.42	2.05	1.76	-6.65	-4.47	0.96	
3.70	2.28	1.96	-7.22	-4.91	0.85	
3.94	2.48	2.13	-7.64	-5.24	0.77	
4.13	2.68	2.28	-7.85	-5.41	0.74	
4.30	2.85	2.40	-7.86	-5.37	0.81	
4.43	3.01	2.50	-7.66	-5.14	1.01	
4.52	3.13	2.59	-7.32	-4.74	1.30	
4.58	3.23	2.67	-6.91	-4.26	1.64	
4.59	3.28	2.72	-6.48	-3.77	1.98	
4.55	3.29	2.75	-6.09	-3.33	2.29	
4.45	3.24	2.74	-5.75	-2.97	2.53	
4.29	3.13	2.68	-5.47	-2.69	2.71	
4.08	2.99	2.58	-5.24	-2.50	2.81	
3.84	2.81	2.44	-5.07	-2.38	2.84	
3.61	2.63	2.30	-4.94	-2.32	2.82	
3.40	2.45	2.15	-4.86	-2.30	2.76	
3.21	2.29	2.00	-4.79	-2.28	2.71	
3.06	2.13	1.86	-4.75	-2.26	2.67	
2.93	1.97	1.72	-4.74	-2.25	2.65	
2.82	1.82	1.57	-4.76	-2.24	2.65	
2.75	1.68	1.43	-4.81	-2.23	2.68	
2.71	1.56	1.31	-4.86	-2.22	2.73	
2.73	1.46	1.21	-4.91	-2.20	2.80	
2.79	1.40	1.12	-4.97	-2.17	2.88	
2.87	1.35	1.02	-5.03	-2.12	2.97	
2.94	1.31	0.91	-5.11	-2.06	3.07	
3.01	1.27	0.79	-5.20	-1.98	3.18	
3.07	1.23	0.68	-5.30	-1.88	3.30	
3.13	1.21	0.58	-5.41	-1.79	3.41	
3.20	1.21	0.51	-5.53	-1.72	3.49	
3.27	1.24	0.48	-5.64	-1.67	3.56	
3.35	1.29	0.48	-5.74	-1.62	3.64	
3.43	1.35	0.51	-5.83	-1.58	3.73	
3.50	1.43	0.56	-5.87	-1.54	3.82	
3.58	1.54	0.63	-5.85	-1.48	3.92	
3.66	1.67	0.73	-5.73	-1.40	4.01	
3.77	1.83	0.84	-5.51	-1.27	4.12	
3.91	2.01	0.98	-5.20	-1.12	4.25	
4.08	2.21	1.13	-4.81	-0.95	4.43	
4.28	2.42	1.29	-4.38	-0.76	4.64	
4.48	2.62	1.47	-3.93	-0.59	4.86	
4.68	2.80	1.64	-3.52	-0.46	5.04	
4.85	2.96	1.82	-3.15	-0.40	5.16	
5.00	3.11	2.01	-2.83	-0.39	5.18	
5.11	3.25	2.20	-2.53	-0.43	5.11	
5.20	3.37	2.38	-2.25	-0.49	4.96	
5.24	3.48	2.54	-1.97	-0.54	4.80	
5.25	3.56	2.68	-1.68	-0.56	4.63	
5.24	3.63	2.80	-1.41	-0.53	4.49	
5.20	3.67	2.91	-1.18	-0.49	4.35	
5.13	3.70	2.99	-1.02	-0.46	4.22	
5.06	3.72	3.07	-0.93	-0.45	4.08	
4.97	3.73	3.13	-0.89	-0.44	3.95	
4.90	3.74	3.19	-0.89	-0.44	3.83	
4.84	3.74	3.25	-0.94	-0.43	3.70	
4.80	3.74	3.28	-1.01	-0.41	3.56	
4.77	3.71	3.29	-1.08	-0.38	3.43	
4.73	3.64	3.26	-1.17	-0.34	3.31	
4.65	3.52	3.19	-1.28	-0.32	3.20	
4.52	3.33	3.08	-1.44	-0.34	3.10	
4.35	3.09	2.92	-1.66	-0.44	2.98	
4.13	2.80	2.75	-1.93	-0.59	2.85	
3.89	2.51	2.58	-2.22	-0.78	2.73	
3.64	2.23	2.42	-2.53	-0.99	2.61	
3.37	1.95	2.26	-2.84	-1.21	2.50	
3.07	1.68	2.09	-3.16	-1.43	2.39	
2.74	1.40	1.90	-3.45	-1.64	2.27	
2.43	1.14	1.70	-3.72	-1.83	2.14	
2.17	0.92	1.50	-3.96	-2.01	1.98	
2.03	0.79	1.33	-4.17	-2.18	1.81	
2.03	0.75	1.20	-4.33	-2.33	1.63	
2.21	0.82	1.10	-4.41	-2.44	1.47	
2.55	1.00	1.03	-4.40	-2.51	1.33	
3.04	1.30	0.99	-4.30	-2.52	1.24	
3.69	1.71	0.99	-4.10	-2.48	1.17	
4.47	2.24	1.06	-3.82	-2.37	1.15	
5.37	2.89	1.20	-3.48	-2.20	1.18	
6.36	3.62	1.42	-3.08	-1.97	1.26	
7.39	4.39	1.70	-2.66	-1.70	1.36	
8.38	5.14	1.98	-2.23	-1.41	1.44	
9.28	5.82	2.24	-1.79	-1.08	1.53	
10.03	6.39	2.46	-1.34	-0.70	1.66	
10.60	6.83	2.62	-0.90	-0.26	1.87	
11.01	7.16	2.76	-0.49	0.23	2.14	
11.27	7.38	2.87	-0.13	0.75	2.49	
11.43	7.52	2.97	0.18	1.30	2.88	
11.50	7.61	3.06	0.44	1.85	3.30	
11.50	7.64	3.13	0.68	2.37	3.71	
11.46	7.63	3.19	0.89	2.85	4.09	
11.37	7.59	3.24	1.07	3.25	4.39	
11.24	7.54	3.29	1.20	3.55	4.61	
11.07	7.48	3.34	1.28	3.74	4.72	
10.86	7.40	3.39	1.33	3.83	4.74	
10.63	7.31	3.44	1.37	3.86	4.71	
10.36	7.22	3.49	1.42	3.83	4.65	
10.07	7.10	3.54	1.48	3.78	4.59	
9.75	6.96	3.57	1.52	3.69	4.49	
9.39	6.79	3.58	1.49	3.50	4.32	
8.99	6.58	3.58	1.34	3.19	4.02	
8.57	6.34	3.58	1.07	2.75	3.60	
8.14	6.08	3.58	0.69	2.23	3.12	
7.71	5.79	3.59	0.25	1.67	2.64	
7.26	5.48	3.59	-0.23	1.11	2.18	
6.79	5.13	3.55	-0.72	0.57	1.78	
6.29	4.74	3.47	-1.20	0.06	1.40	
5.78	4.32	3.33	-1.67	-0.40	1.04	
5.26	3.89	3.16	-2.10	-0.80	0.71	
4.74	3.46	2.96	-2.47	-1.13	0.41	
4.23	3.03	2.74	-2.79	-1.39	0.15	
3.74	2.62	2.51	-3.05	-1.59	-0.07	
3.27	2.23	2.26	-3.26	-1.74	-0.27	
2.83	1.86	2.01	-3.42	-1.84	-0.42	
2.43	1.53	1.77	-3.56	-1.90	-0.50	
2.08	1.24	1.53	-3.68	-1.91	-0.49	
1.78	0.99	1.30	-3.80	-1.88	-0.42	
1.49	0.74	1.06	-3.95	-1.85	-0.31	
1.23	0.50	0.80	-4.12	-1.85	-0.22	
0.99	0.27	0.52	-4.30	-1.86	-0.18	
0.78	0.05	0.26	-4.46	-1.89	-0.17	
0.62	-0.14	0.02	-4.60	-1.93	-0.18	
0.48	-0.30	-0.18	-4.71	-1.96	-0.20	
0.35	-0.45	-0.37	-4.82	-2.00	-0.21	
0.21	-0.61	-0.54	-4.93	-2.07	-0.23	
0.05	-0.78	-0.70	-5.06	-2.17	-0.26	
-0.12	-0.96	-0.84	-5.22	-2.33	-0.32	
-0.31	-1.15	-0.99	-5.43	-2.55	-0.42	
-0.52	-1.37	-1.14	-5.70	-2.85	-0.58	
-0.75	-1.64	-1.31	-6.01	-3.21	-0.77	
-1.01	-1.93	-1.52	-6.38	-3.61	-0.99	
-1.27	-2.25	-1.74	-6.77	-4.03	-1.20	
-1.52	-2.55	-1.95	-7.18	-4.44	-1.38	
-1.73	-2.83	-2.13	-7.63	-4.82	-1.52	
-1.91	-3.07	-2.28	-8.12	-5.19	-1.61	
-2.04	-3.26	-2.38	-8.65	-5.51	-1.65	
-2.15	-3.42	-2.45	-9.16	-5.76	-1.61	
-2.22	-3.55	-2.47	-9.63	-5.91	-1.51	
-2.27	-3.64	-2.45	-10.00	-5.96	-1.35	
-2.32	-3.72	-2.40	-10.23	-5.89	-1.15	
-2.39	-3.80	-2.35	-10.29	-5.70	-0.92	
-2.48	-3.91	-2.32	-10.18	-5.39	-0.64	
-2.61	-4.06	-2.32	-9.92	-5.01	-0.34	
-2.75	-4.23	-2.37	-9.61	-4.64	-0.07	
-2.89	-4.41	-2.45	-9.32	-4.36	0.10	
-3.00	-4.59	-2.55	-9.11	-4.21	0.15	
-3.07	-4.74	-2.65	-9.01	-4.20	0.09	
-3.10	-4.84	-2.74	-9.01	-4.32	-0.06	
-3.09	-4.91	-2.83	-9.04	-4.53	-0.26	
-3.08	-4.96	-2.91	-9.09	-4.78	-0.49	
-3.07	-4.99	-3.00	-9.11	-5.05	-0.73	
-3.07	-5.01	-3.07	-9.11	-5.35	-1.01	
-3.07	-5.02	-3.15	-9.11	-5.68	-1.32	
-3.06	-5.02	-3.22	-9.13	-6.06	-1.71	
-3.07	-5.00	-3.29	-9.20	-6.50	-2.15	
-3.08	-4.99	-3.37	-9.32	-6.98	-2.66	
-3.10	-4.99	-3.45	-9.47	-7.47	-3.18	
-3.12	-4.97	-3.52	-9.62	-7.93	-3.70	
-3.11	-4.94	-3.57	-9.73	-8.32	-4.18	
-3.07	-4.89	-3.60	-9.80	-8.64	-4.62	
-2.99	-4.82	-3.62	-9.82	-8.89	-5.04	
-2.90	-4.75	-3.64	-9.80	-9.09	-5.42	
-2.79	-4.68	-3.66	-9.76	-9.26	-5.80	
-2.69	-4.60	-3.67	-9.71	-9.43	-6.17	
-2.56	-4.51	-3.67	-9.68	-9.61	-6.56	
-2.43	-4.40	-3.65	-9.67	-9.82	-6.98	
-2.27	-4.27	-3.62	-9.69	-10.06	-7.40	
-2.10	-4.14	-3.59	-9.72	-10.31	-7.80	
-1.94	-4.01	-3.58	-9.75	-10.54	-8.16	
-1.80	-3.91	-3.61	-9.76	-10.73	-8.46	
-1.67	-3.83	-3.67	-9.72	-10.87	-8.69	
-1.57	-3.76	-3.75	-9.65	-10.94	-8.86	
-1.50	-3.71	-3.85	-9.53	-10.95	-8.98	
-1.46	-3.68	-3.96	-9.36	-10.90	-9.04	
