0.03	0.05	0.05	0.07	0.13	0.05	
0.09	0.15	0.16	0.25	0.40	0.18	
0.23	0.38	0.38	0.63	0.98	0.48	
0.47	0.73	0.70	1.22	1.86	0.96	
0.80	1.16	1.09	1.96	2.89	1.57	
1.20	1.65	1.49	2.75	3.95	2.21	
1.64	2.15	1.89	3.50	4.93	2.81	
2.08	2.63	2.27	4.15	5.74	3.30	
2.49	3.06	2.61	4.65	6.34	3.65	
2.84	3.42	2.90	4.94	6.68	3.85	
3.10	3.69	3.13	5.02	6.79	3.91	
3.26	3.85	3.28	4.94	6.71	3.86	
3.30	3.89	3.34	4.79	6.55	3.77	
3.23	3.81	3.32	4.64	6.36	3.65	
3.08	3.66	3.24	4.52	6.17	3.50	
2.88	3.46	3.12	4.37	5.94	3.29	
2.66	3.24	2.99	4.16	5.62	2.98	
2.44	3.03	2.84	3.87	5.22	2.58	
2.23	2.82	2.70	3.53	4.78	2.13	
2.05	2.65	2.58	3.19	4.37	1.70	
1.90	2.52	2.49	2.93	4.04	1.35	
1.81	2.43	2.42	2.75	3.81	1.10	
1.79	2.41	2.40	2.64	3.68	0.94	
1.85	2.45	2.42	2.58	3.59	0.84	
1.94	2.52	2.46	2.53	3.51	0.76	
2.02	2.59	2.52	2.49	3.43	0.71	
2.10	2.66	2.58	2.47	3.37	0.69	
2.16	2.74	2.65	2.51	3.36	0.74	
2.24	2.84	2.73	2.58	3.40	0.85	
2.33	2.94	2.82	2.64	3.48	1.02	
2.42	3.05	2.91	2.69	3.56	1.21	
2.49	3.13	2.98	2.74	3.65	1.41	
2.55	3.21	3.04	2.83	3.79	1.66	
2.64	3.30	3.10	2.97	3.98	1.95	
2.74	3.40	3.16	3.15	4.20	2.26	
2.87	3.52	3.23	3.34	4.44	2.59	
3.00	3.64	3.26	3.52	4.68	2.92	
3.11	3.73	3.25	3.69	4.93	3.24	
3.20	3.80	3.20	3.88	5.20	3.55	
3.25	3.85	3.10	4.12	5.51	3.85	
3.30	3.89	2.98	4.43	5.88	4.16	
3.32	3.91	2.85	4.78	6.28	4.46	
3.31	3.91	2.70	5.12	6.67	4.72	
3.26	3.87	2.54	5.41	6.98	4.91	
3.16	3.77	2.36	5.60	7.18	4.99	
3.01	3.64	2.16	5.69	7.25	4.96	
2.84	3.47	1.95	5.68	7.21	4.84	
2.66	3.30	1.74	5.59	7.10	4.66	
2.51	3.14	1.54	5.48	6.96	4.43	
2.37	3.00	1.37	5.36	6.81	4.18	
2.25	2.87	1.21	5.24	6.66	3.89	
2.15	2.75	1.09	5.10	6.47	3.56	
2.06	2.65	1.00	4.93	6.22	3.16	
1.97	2.57	0.95	4.73	5.92	2.72	
1.90	2.50	0.93	4.50	5.57	2.25	
1.83	2.44	0.94	4.24	5.19	1.77	
1.75	2.37	0.94	3.97	4.79	1.31	
1.65	2.28	0.92	3.69	4.39	0.90	
1.55	2.17	0.89	3.41	4.01	0.53	
1.45	2.05	0.84	3.12	3.65	0.20	
1.38	1.95	0.80	2.84	3.33	-0.09	
1.34	1.87	0.77	2.58	3.05	-0.34	
1.32	1.80	0.74	2.36	2.82	-0.53	
1.31	1.75	0.73	2.15	2.63	-0.70	
1.30	1.70	0.72	1.94	2.44	-0.83	
1.25	1.63	0.72	1.74	2.25	-0.94	
1.16	1.54	0.74	1.54	2.07	-0.98	
1.04	1.44	0.79	1.38	1.91	-0.95	
0.92	1.35	0.88	1.27	1.79	-0.85	
0.83	1.29	1.01	1.18	1.69	-0.69	
0.76	1.26	1.16	1.12	1.60	-0.51	
0.74	1.26	1.31	1.07	1.54	-0.33	
0.81	1.34	1.49	1.08	1.52	-0.14	
0.99	1.51	1.70	1.16	1.57	0.07	
1.31	1.81	1.96	1.36	1.70	0.32	
1.74	2.19	2.25	1.65	1.90	0.60	
2.24	2.63	2.56	1.98	2.13	0.88	
2.76	3.09	2.86	2.28	2.31	1.13	
3.29	3.56	3.14	2.50	2.42	1.33	
3.83	4.04	3.41	2.59	2.43	1.47	
4.35	4.49	3.64	2.56	2.34	1.56	
4.82	4.90	3.82	2.44	2.21	1.62	
5.20	5.21	3.91	2.30	2.10	1.68	
5.49	5.44	3.91	2.23	2.09	1.76	
5.71	5.60	3.85	2.33	2.24	1.90	
5.90	5.74	3.76	2.61	2.58	2.11	
6.07	5.87	3.66	3.06	3.06	2.36	
6.23	6.02	3.56	3.62	3.65	2.64	
