0.00	0.00	0.00	0.00	-0.00	0.01	
0.01	0.01	0.01	0.02	-0.01	0.04	
0.00	0.01	0.00	0.05	-0.01	0.11	
-0.01	-0.01	-0.01	0.12	-0.02	0.22	
-0.04	-0.04	-0.03	0.23	-0.02	0.38	
-0.08	-0.10	-0.07	0.37	-0.02	0.57	
-0.13	-0.17	-0.12	0.55	0.01	0.79	
-0.18	-0.25	-0.18	0.74	0.07	1.02	
-0.24	-0.33	-0.22	0.94	0.15	1.27	
-0.29	-0.40	-0.27	1.17	0.26	1.52	
-0.34	-0.47	-0.30	1.40	0.39	1.78	
-0.39	-0.54	-0.33	1.65	0.54	2.05	
-0.43	-0.60	-0.35	1.90	0.74	2.32	
-0.47	-0.66	-0.37	2.16	0.96	2.61	
-0.51	-0.72	-0.39	2.43	1.22	2.90	
-0.56	-0.78	-0.40	2.71	1.50	3.19	
-0.60	-0.84	-0.42	2.99	1.79	3.48	
-0.65	-0.90	-0.45	3.27	2.07	3.75	
-0.69	-0.95	-0.48	3.53	2.35	4.00	
-0.74	-1.01	-0.51	3.77	2.60	4.21	
-0.79	-1.06	-0.55	3.98	2.81	4.38	
-0.83	-1.10	-0.58	4.16	2.98	4.51	
-0.87	-1.13	-0.61	4.30	3.10	4.58	
-0.91	-1.15	-0.63	4.40	3.17	4.61	
-0.94	-1.15	-0.65	4.46	3.19	4.59	
-0.97	-1.15	-0.67	4.47	3.16	4.53	
-0.98	-1.13	-0.67	4.45	3.09	4.43	
-0.99	-1.09	-0.66	4.39	2.97	4.31	
-0.99	-1.04	-0.64	4.32	2.82	4.17	
-0.97	-0.97	-0.60	4.21	2.65	4.01	
-0.94	-0.89	-0.56	4.08	2.46	3.85	
-0.90	-0.81	-0.50	3.93	2.26	3.69	
-0.86	-0.73	-0.44	3.77	2.06	3.53	
-0.81	-0.64	-0.37	3.60	1.85	3.39	
-0.76	-0.55	-0.30	3.42	1.63	3.25	
-0.71	-0.48	-0.23	3.24	1.40	3.12	
-0.65	-0.41	-0.17	3.04	1.18	3.00	
-0.59	-0.35	-0.11	2.84	0.95	2.88	
-0.53	-0.30	-0.06	2.65	0.73	2.78	
-0.47	-0.26	-0.01	2.47	0.51	2.68	
-0.41	-0.22	0.03	2.31	0.30	2.59	
-0.36	-0.20	0.06	2.15	0.11	2.51	
-0.30	-0.18	0.09	2.01	-0.08	2.42	
-0.24	-0.16	0.11	1.88	-0.25	2.33	
-0.18	-0.15	0.13	1.77	-0.42	2.24	
-0.13	-0.13	0.15	1.68	-0.58	2.16	
-0.07	-0.11	0.17	1.61	-0.72	2.07	
-0.01	-0.10	0.18	1.56	-0.84	1.99	
0.06	-0.08	0.18	1.53	-0.93	1.91	
0.12	-0.06	0.18	1.52	-1.00	1.84	
0.18	-0.04	0.18	1.54	-1.04	1.77	
0.24	-0.01	0.17	1.59	-1.07	1.70	
0.30	0.01	0.15	1.65	-1.07	1.64	
