-0.00	0.00	-0.00	0.08	0.05	0.08	
-0.01	0.00	-0.00	0.27	0.17	0.27	
-0.02	0.00	0.00	0.65	0.42	0.65	
-0.04	0.01	0.01	1.23	0.83	1.21	
-0.08	0.02	0.02	1.93	1.36	1.90	
-0.12	0.04	0.04	2.66	1.98	2.64	
-0.16	0.08	0.07	3.34	2.64	3.39	
-0.22	0.12	0.12	3.91	3.29	4.12	
-0.28	0.15	0.16	4.30	3.88	4.80	
-0.37	0.16	0.20	4.48	4.35	5.41	
-0.48	0.14	0.21	4.46	4.67	5.91	
-0.59	0.10	0.20	4.25	4.83	6.28	
-0.70	0.05	0.18	3.93	4.87	6.54	
-0.78	-0.01	0.16	3.58	4.85	6.71	
-0.84	-0.08	0.12	3.27	4.85	6.82	
-0.88	-0.14	0.07	3.06	4.88	6.88	
-0.88	-0.20	0.02	2.95	4.94	6.87	
-0.86	-0.25	-0.04	2.91	4.97	6.79	
-0.79	-0.27	-0.08	2.92	4.96	6.62	
-0.69	-0.26	-0.10	2.93	4.86	6.39	
-0.55	-0.21	-0.08	2.94	4.69	6.12	
-0.37	-0.12	-0.04	2.92	4.46	5.83	
-0.17	0.00	0.04	2.89	4.20	5.53	
0.04	0.15	0.13	2.86	3.96	5.26	
0.25	0.30	0.21	2.84	3.78	5.02	
0.44	0.44	0.28	2.86	3.70	4.82	
0.61	0.56	0.33	2.91	3.70	4.68	
0.73	0.65	0.36	2.98	3.76	4.59	
0.81	0.70	0.36	3.04	3.84	4.53	
0.84	0.72	0.34	3.08	3.92	4.50	
0.82	0.70	0.30	3.08	3.97	4.51	
0.76	0.65	0.25	3.04	4.00	4.56	
0.68	0.60	0.20	2.98	3.98	4.61	
0.58	0.55	0.15	2.92	3.95	4.65	
0.49	0.50	0.10	2.90	3.93	4.68	
0.39	0.46	0.07	2.94	3.95	4.71	
0.30	0.41	0.04	3.08	4.03	4.77	
0.21	0.37	0.01	3.29	4.17	4.87	
0.14	0.32	-0.01	3.54	4.32	4.99	
0.06	0.26	-0.03	3.77	4.42	5.09	
-0.01	0.22	-0.04	3.94	4.43	5.15	
-0.08	0.18	-0.04	4.01	4.33	5.16	
-0.13	0.17	-0.02	4.01	4.17	5.16	
-0.18	0.17	0.01	3.97	4.00	5.17	
-0.21	0.20	0.05	3.94	3.90	5.24	
-0.22	0.23	0.09	3.95	3.93	5.38	
-0.21	0.28	0.13	4.02	4.08	5.60	
-0.18	0.33	0.17	4.14	4.33	5.86	
-0.13	0.38	0.20	4.27	4.61	6.11	
-0.06	0.43	0.23	4.38	4.86	6.32	
0.04	0.48	0.25	4.45	5.04	6.47	
0.16	0.53	0.27	4.47	5.12	6.55	
0.30	0.58	0.31	4.45	5.12	6.56	
