-0.01	-0.04	-0.02	0.13	0.11	0.06	
-0.02	-0.12	-0.07	0.40	0.34	0.19	
-0.03	-0.27	-0.15	0.98	0.81	0.45	
-0.01	-0.47	-0.25	1.85	1.48	0.83	
-0.01	-0.71	-0.37	2.89	2.22	1.26	
-0.07	-1.00	-0.55	3.91	2.91	1.66	
-0.22	-1.34	-0.77	4.77	3.44	1.96	
-0.45	-1.72	-1.04	5.34	3.73	2.10	
-0.69	-2.06	-1.30	5.58	3.77	2.07	
-0.86	-2.28	-1.49	5.51	3.60	1.89	
-0.88	-2.35	-1.56	5.25	3.29	1.62	
-0.74	-2.24	-1.51	4.93	2.99	1.36	
-0.47	-2.00	-1.34	4.70	2.78	1.21	
-0.14	-1.68	-1.11	4.64	2.74	1.21	
0.17	-1.38	-0.88	4.75	2.84	1.35	
0.39	-1.17	-0.72	4.96	3.01	1.56	
0.47	-1.08	-0.66	5.15	3.14	1.78	
0.42	-1.12	-0.72	5.24	3.18	1.92	
0.29	-1.26	-0.85	5.18	3.08	1.94	
0.16	-1.41	-1.02	4.98	2.86	1.87	
0.08	-1.53	-1.17	4.72	2.59	1.71	
0.10	-1.59	-1.27	4.49	2.35	1.54	
0.19	-1.59	-1.33	4.40	2.22	1.39	
0.31	-1.56	-1.36	4.47	2.22	1.31	
0.41	-1.54	-1.39	4.67	2.34	1.30	
0.43	-1.57	-1.43	4.94	2.54	1.35	
0.34	-1.65	-1.51	5.19	2.76	1.43	
0.14	-1.80	-1.61	5.37	2.95	1.51	
-0.13	-1.96	-1.70	5.42	3.06	1.55	
-0.40	-2.10	-1.74	5.35	3.07	1.53	
-0.59	-2.15	-1.70	5.19	3.00	1.42	
-0.64	-2.09	-1.57	5.07	2.93	1.27	
-0.56	-1.91	-1.35	5.07	2.94	1.14	
-0.37	-1.65	-1.06	5.28	3.10	1.07	
-0.13	-1.37	-0.75	5.67	3.41	1.09	
0.11	-1.11	-0.47	6.18	3.82	1.17	
0.28	-0.93	-0.26	6.70	4.25	1.28	
0.37	-0.83	-0.13	7.14	4.63	1.37	
0.37	-0.83	-0.12	7.47	4.91	1.45	
0.31	-0.90	-0.21	7.68	5.09	1.51	
0.21	-1.02	-0.37	7.78	5.19	1.55	
0.13	-1.15	-0.56	7.85	5.24	1.60	
0.09	-1.24	-0.76	7.97	5.31	1.67	
0.10	-1.29	-0.92	8.16	5.42	1.76	
0.15	-1.30	-1.05	8.42	5.55	1.85	
0.21	-1.29	-1.17	8.69	5.69	1.93	
0.22	-1.30	-1.28	8.92	5.80	1.96	
0.18	-1.35	-1.41	9.04	5.87	1.96	
0.08	-1.43	-1.55	9.02	5.87	1.92	
-0.05	-1.52	-1.69	8.86	5.80	1.84	
-0.17	-1.60	-1.80	8.54	5.62	1.71	
-0.24	-1.64	-1.87	8.10	5.36	1.55	
-0.24	-1.62	-1.88	7.63	5.08	1.40	
-0.17	-1.56	-1.84	7.22	4.84	1.32	
-0.07	-1.46	-1.75	6.96	4.72	1.33	
-0.00	-1.39	-1.64	6.84	4.70	1.44	
-0.03	-1.38	-1.54	6.81	4.75	1.62	
-0.19	-1.46	-1.49	6.79	4.82	1.83	
-0.45	-1.64	-1.48	6.72	4.88	2.02	
-0.78	-1.87	-1.50	6.58	4.91	2.20	
-1.09	-2.08	-1.53	6.38	4.93	2.39	
-1.30	-2.22	-1.51	6.15	4.95	2.61	
-1.39	-2.25	-1.42	5.92	4.99	2.86	
-1.36	-2.18	-1.29	5.73	5.04	3.13	
-1.26	-2.07	-1.14	5.58	5.09	3.39	
-1.18	-1.99	-1.04	5.46	5.11	3.60	
-1.18	-1.99	-1.02	5.38	5.10	3.76	
-1.32	-2.12	-1.09	5.31	5.06	3.86	
-1.58	-2.36	-1.26	5.24	4.95	3.88	
-1.94	-2.68	-1.47	5.11	4.73	3.80	
-2.30	-3.01	-1.69	4.88	4.38	3.58	
-2.59	-3.28	-1.85	4.58	3.90	3.22	
-2.73	-3.43	-1.93	4.29	3.39	2.79	
-2.73	-3.44	-1.92	4.12	2.95	2.39	
-2.59	-3.33	-1.84	4.15	2.69	2.11	
-2.39	-3.16	-1.75	4.40	2.67	1.98	
-2.19	-2.98	-1.68	4.83	2.85	2.00	
-2.03	-2.84	-1.68	5.34	3.18	2.11	
-1.92	-2.74	-1.72	5.86	3.57	2.24	
-1.80	-2.65	-1.77	6.32	3.96	2.32	
-1.63	-2.52	-1.79	6.71	4.32	2.35	
-1.34	-2.30	-1.73	7.04	4.65	2.32	
-0.93	-1.98	-1.56	7.39	4.99	2.29	
-0.39	-1.56	-1.30	7.80	5.35	2.28	
0.21	-1.08	-0.99	8.30	5.73	2.31	
0.80	-0.60	-0.68	8.87	6.13	2.36	
1.31	-0.18	-0.41	9.44	6.50	2.41	
1.70	0.16	-0.21	9.93	6.79	2.43	
1.97	0.43	-0.08	10.26	6.97	2.41	
2.16	0.63	-0.01	10.42	7.04	2.36	
2.31	0.81	0.01	10.42	7.04	2.29	
2.49	0.98	0.01	10.33	7.01	2.22	
2.75	1.20	0.01	10.22	6.99	2.16	
