0.02	0.04	0.07	-0.14	-0.24	-0.06	
0.07	0.13	0.18	-0.41	-0.73	-0.18	
0.16	0.30	0.38	-0.94	-1.67	-0.39	
0.26	0.52	0.57	-1.62	-2.93	-0.66	
0.35	0.74	0.70	-2.33	-4.27	-0.91	
0.42	0.93	0.74	-2.98	-5.52	-1.11	
0.46	1.09	0.68	-3.53	-6.61	-1.24	
0.48	1.22	0.56	-3.98	-7.51	-1.31	
0.49	1.32	0.41	-4.37	-8.23	-1.34	
0.51	1.39	0.23	-4.70	-8.81	-1.36	
0.53	1.44	0.05	-5.00	-9.27	-1.39	
0.56	1.45	-0.14	-5.25	-9.62	-1.44	
0.60	1.44	-0.34	-5.45	-9.89	-1.51	
0.65	1.39	-0.56	-5.60	-10.07	-1.60	
0.69	1.32	-0.77	-5.68	-10.19	-1.69	
0.71	1.22	-0.96	-5.68	-10.24	-1.79	
0.72	1.11	-1.13	-5.62	-10.25	-1.91	
0.69	0.99	-1.26	-5.50	-10.22	-2.04	
0.63	0.87	-1.36	-5.34	-10.19	-2.18	
0.55	0.74	-1.44	-5.18	-10.16	-2.34	
0.44	0.60	-1.50	-5.05	-10.15	-2.48	
0.32	0.46	-1.55	-4.97	-10.15	-2.60	
0.19	0.34	-1.59	-4.95	-10.16	-2.67	
0.08	0.23	-1.62	-4.99	-10.18	-2.68	
-0.02	0.15	-1.62	-5.07	-10.20	-2.63	
-0.10	0.11	-1.59	-5.18	-10.21	-2.52	
-0.16	0.12	-1.53	-5.28	-10.22	-2.36	
-0.21	0.16	-1.44	-5.36	-10.21	-2.19	
-0.23	0.22	-1.33	-5.41	-10.20	-2.01	
-0.23	0.29	-1.21	-5.42	-10.17	-1.86	
-0.22	0.36	-1.09	-5.39	-10.12	-1.76	
-0.20	0.43	-0.96	-5.31	-10.05	-1.71	
-0.15	0.50	-0.82	-5.20	-9.94	-1.73	
-0.10	0.58	-0.65	-5.04	-9.79	-1.80	
-0.04	0.65	-0.48	-4.84	-9.59	-1.92	
0.02	0.70	-0.31	-4.58	-9.34	-2.06	
0.06	0.73	-0.17	-4.29	-9.05	-2.18	
0.08	0.75	-0.07	-3.98	-8.75	-2.28	
0.07	0.74	-0.02	-3.68	-8.47	-2.35	
0.07	0.74	0.01	-3.43	-8.24	-2.38	
0.07	0.74	0.01	-3.24	-8.06	-2.37	
0.09	0.77	-0.00	-3.12	-7.93	-2.33	
0.15	0.82	-0.01	-3.08	-7.84	-2.24	
0.23	0.89	-0.02	-3.10	-7.79	-2.14	
0.33	0.96	-0.02	-3.18	-7.76	-2.03	
0.44	1.04	-0.01	-3.27	-7.74	-1.91	
0.53	1.11	0.00	-3.36	-7.71	-1.78	
0.60	1.16	0.01	-3.42	-7.69	-1.63	
0.64	1.17	0.01	-3.45	-7.65	-1.49	
0.65	1.16	-0.01	-3.45	-7.61	-1.34	
0.65	1.13	-0.04	-3.41	-7.58	-1.20	
0.62	1.07	-0.10	-3.35	-7.56	-1.08	
0.58	0.99	-0.17	-3.28	-7.57	-0.99	
0.54	0.88	-0.26	-3.23	-7.63	-0.95	
0.50	0.75	-0.36	-3.21	-7.75	-0.97	
0.44	0.59	-0.47	-3.24	-7.93	-1.06	
0.36	0.41	-0.58	-3.32	-8.15	-1.19	
0.27	0.22	-0.69	-3.42	-8.38	-1.34	
0.17	0.02	-0.79	-3.55	-8.60	-1.46	
0.06	-0.15	-0.89	-3.70	-8.78	-1.54	
-0.03	-0.31	-0.97	-3.86	-8.93	-1.56	
-0.11	-0.42	-1.03	-4.02	-9.04	-1.53	
-0.14	-0.48	-1.06	-4.18	-9.11	-1.45	
-0.15	-0.48	-1.05	-4.33	-9.16	-1.36	
-0.12	-0.43	-1.00	-4.46	-9.19	-1.28	
-0.07	-0.34	-0.91	-4.58	-9.24	-1.25	
0.00	-0.20	-0.80	-4.70	-9.32	-1.29	
0.08	-0.04	-0.65	-4.82	-9.45	-1.41	
0.18	0.17	-0.47	-4.94	-9.62	-1.62	
0.30	0.42	-0.26	-5.03	-9.81	-1.89	
0.47	0.71	-0.04	-5.08	-9.98	-2.20	
0.69	1.05	0.19	-5.07	-10.10	-2.51	
0.94	1.39	0.38	-5.01	-10.18	-2.78	
1.21	1.69	0.52	-4.91	-10.21	-2.97	
1.46	1.92	0.59	-4.80	-10.23	-3.09	
1.65	2.02	0.59	-4.70	-10.28	-3.17	
1.75	2.00	0.51	-4.65	-10.37	-3.24	
1.74	1.85	0.38	-4.63	-10.49	-3.32	
1.63	1.60	0.23	-4.64	-10.60	-3.39	
1.43	1.30	0.06	-4.64	-10.67	-3.45	
1.18	0.97	-0.10	-4.62	-10.65	-3.50	
0.91	0.65	-0.24	-4.57	-10.54	-3.55	
0.66	0.39	-0.37	-4.49	-10.34	-3.60	
0.47	0.20	-0.47	-4.37	-10.07	-3.68	
0.36	0.08	-0.56	-4.22	-9.76	-3.78	
0.32	0.02	-0.64	-4.06	-9.45	-3.88	
0.34	0.02	-0.68	-3.90	-9.18	-3.99	
0.40	0.05	-0.71	-3.76	-8.97	-4.06	
0.48	0.11	-0.71	-3.63	-8.82	-4.08	
0.56	0.21	-0.68	-3.52	-8.71	-4.04	
0.64	0.34	-0.63	-3.44	-8.62	-3.91	
0.73	0.51	-0.55	-3.37	-8.53	-3.72	
0.84	0.73	-0.43	-3.32	-8.43	-3.47	
0.99	1.00	-0.28	-3.27	-8.32	-3.16	
1.16	1.31	-0.10	-3.21	-8.17	-2.82	
1.35	1.63	0.09	-3.11	-7.98	-2.46	
1.55	1.94	0.27	-2.98	-7.76	-2.11	
1.74	2.22	0.41	-2.84	-7.52	-1.79	
1.90	2.43	0.51	-2.69	-7.28	-1.52	
2.03	2.58	0.55	-2.56	-7.08	-1.30	
2.12	2.66	0.55	-2.50	-6.94	-1.15	
2.17	2.67	0.50	-2.52	-6.92	-1.12	
2.17	2.59	0.42	-2.64	-7.01	-1.18	
2.12	2.44	0.29	-2.87	-7.22	-1.34	
2.02	2.22	0.12	-3.19	-7.53	-1.56	
1.88	1.94	-0.06	-3.57	-7.90	-1.85	
1.70	1.62	-0.24	-3.98	-8.31	-2.18	
1.49	1.29	-0.40	-4.38	-8.71	-2.53	
1.28	0.99	-0.53	-4.73	-9.06	-2.87	
1.07	0.72	-0.63	-5.00	-9.35	-3.13	
0.88	0.49	-0.70	-5.18	-9.56	-3.31	
0.72	0.33	-0.74	-5.28	-9.69	-3.39	
0.59	0.21	-0.75	-5.33	-9.78	-3.40	
0.48	0.13	-0.74	-5.36	-9.85	-3.37	
0.38	0.08	-0.71	-5.40	-9.90	-3.33	
0.29	0.04	-0.67	-5.44	-9.94	-3.28	
0.21	0.02	-0.63	-5.51	-9.99	-3.25	
0.13	-0.00	-0.60	-5.60	-10.07	-3.26	
