-0.03	-0.03	-0.03	-0.06	-0.02	0.07	
-0.09	-0.09	-0.08	-0.16	-0.04	0.25	
-0.21	-0.22	-0.20	-0.35	-0.04	0.63	
-0.36	-0.40	-0.37	-0.56	0.01	1.25	
-0.52	-0.61	-0.58	-0.74	0.15	2.03	
-0.65	-0.81	-0.78	-0.86	0.34	2.87	
-0.74	-0.97	-0.94	-0.91	0.54	3.67	
-0.77	-1.09	-1.04	-0.93	0.70	4.37	
-0.76	-1.15	-1.08	-0.93	0.79	4.90	
-0.73	-1.19	-1.07	-0.95	0.76	5.23	
-0.71	-1.25	-1.06	-1.03	0.61	5.34	
-0.74	-1.35	-1.08	-1.21	0.35	5.24	
-0.83	-1.52	-1.14	-1.48	-0.02	4.99	
-0.97	-1.71	-1.25	-1.85	-0.45	4.64	
-1.14	-1.89	-1.36	-2.27	-0.89	4.27	
-1.29	-2.02	-1.43	-2.70	-1.29	3.94	
-1.37	-2.06	-1.45	-3.08	-1.59	3.72	
-1.37	-2.01	-1.40	-3.33	-1.76	3.64	
-1.28	-1.87	-1.29	-3.43	-1.75	3.72	
-1.11	-1.67	-1.16	-3.38	-1.59	3.93	
-0.89	-1.44	-1.01	-3.23	-1.31	4.24	
-0.67	-1.21	-0.88	-3.01	-0.95	4.56	
-0.47	-1.01	-0.77	-2.78	-0.58	4.84	
-0.32	-0.85	-0.70	-2.56	-0.23	5.04	
-0.22	-0.74	-0.67	-2.37	0.07	5.14	
-0.13	-0.65	-0.67	-2.18	0.32	5.18	
-0.04	-0.59	-0.68	-1.96	0.53	5.16	
0.06	-0.52	-0.69	-1.69	0.75	5.14	
0.18	-0.45	-0.67	-1.32	1.01	5.16	
0.30	-0.39	-0.63	-0.85	1.33	5.24	
0.39	-0.35	-0.61	-0.33	1.71	5.37	
0.42	-0.36	-0.62	0.20	2.09	5.49	
0.39	-0.43	-0.68	0.67	2.43	5.56	
0.29	-0.56	-0.81	1.04	2.68	5.56	
0.15	-0.73	-0.98	1.30	2.85	5.47	
0.00	-0.92	-1.18	1.48	2.93	5.35	
-0.12	-1.10	-1.41	1.62	2.99	5.25	
-0.18	-1.24	-1.63	1.78	3.06	5.22	
-0.16	-1.30	-1.81	1.98	3.16	5.27	
-0.07	-1.29	-1.95	2.22	3.28	5.39	
0.05	-1.23	-2.04	2.44	3.39	5.54	
