0.08	0.02	-0.00	-0.03	0.01	-0.00	
0.24	0.06	-0.00	-0.07	0.03	0.00	
0.56	0.15	0.00	-0.15	0.08	0.04	
1.02	0.26	0.02	-0.24	0.17	0.14	
1.54	0.38	0.05	-0.32	0.27	0.31	
2.06	0.50	0.11	-0.39	0.33	0.53	
2.53	0.61	0.17	-0.49	0.28	0.77	
2.94	0.72	0.25	-0.63	0.09	0.98	
3.28	0.84	0.33	-0.88	-0.25	1.11	
3.56	0.98	0.42	-1.23	-0.67	1.15	
3.79	1.15	0.53	-1.65	-1.08	1.10	
3.98	1.32	0.65	-2.08	-1.36	1.00	
4.11	1.49	0.77	-2.44	-1.43	0.87	
4.17	1.60	0.88	-2.65	-1.28	0.77	
4.16	1.65	0.95	-2.70	-0.93	0.74	
4.06	1.59	0.96	-2.61	-0.48	0.80	
3.88	1.43	0.91	-2.46	-0.08	0.93	
3.63	1.19	0.79	-2.36	0.18	1.09	
3.34	0.93	0.64	-2.36	0.25	1.24	
3.06	0.67	0.47	-2.48	0.19	1.38	
2.81	0.46	0.32	-2.66	0.10	1.49	
2.61	0.33	0.20	-2.84	0.07	1.57	
2.47	0.26	0.13	-2.97	0.17	1.62	
2.38	0.25	0.11	-3.00	0.40	1.64	
2.32	0.26	0.11	-2.95	0.70	1.66	
2.28	0.26	0.12	-2.84	0.99	1.68	
2.22	0.25	0.12	-2.72	1.19	1.72	
2.15	0.21	0.10	-2.65	1.21	1.78	
2.07	0.17	0.06	-2.67	1.04	1.84	
1.99	0.12	-0.02	-2.79	0.72	1.87	
1.90	0.08	-0.12	-2.99	0.31	1.86	
1.82	0.05	-0.24	-3.21	-0.06	1.80	
1.73	0.03	-0.35	-3.38	-0.32	1.71	
1.64	0.02	-0.44	-3.44	-0.40	1.63	
1.54	-0.01	-0.52	-3.37	-0.32	1.59	
1.44	-0.05	-0.57	-3.18	-0.14	1.59	
1.35	-0.12	-0.61	-2.93	0.03	1.62	
1.26	-0.19	-0.64	-2.69	0.08	1.63	
1.19	-0.27	-0.66	-2.55	-0.06	1.59	
1.12	-0.33	-0.69	-2.52	-0.37	1.49	
1.08	-0.37	-0.71	-2.60	-0.79	1.34	
1.05	-0.37	-0.72	-2.74	-1.20	1.18	
1.03	-0.35	-0.72	-2.88	-1.48	1.03	
1.02	-0.30	-0.69	-2.97	-1.60	0.91	
1.00	-0.24	-0.64	-2.98	-1.55	0.83	
0.96	-0.21	-0.59	-2.92	-1.41	0.79	
0.88	-0.22	-0.55	-2.81	-1.24	0.79	
0.75	-0.29	-0.54	-2.72	-1.15	0.82	
0.57	-0.39	-0.56	-2.70	-1.19	0.82	
0.35	-0.50	-0.60	-2.78	-1.38	0.77	
0.14	-0.58	-0.64	-2.96	-1.67	0.65	
-0.05	-0.61	-0.66	-3.14	-1.93	0.51	
-0.20	-0.58	-0.64	-3.22	-2.03	0.39	
-0.30	-0.51	-0.59	-3.13	-1.89	0.36	
-0.38	-0.44	-0.52	-2.85	-1.50	0.42	
-0.48	-0.39	-0.45	-2.45	-0.99	0.53	
-0.60	-0.42	-0.42	-2.04	-0.49	0.66	
-0.76	-0.51	-0.44	-1.70	-0.14	0.76	
-0.95	-0.65	-0.51	-1.48	0.01	0.82	
-1.15	-0.83	-0.63	-1.39	-0.07	0.81	
-1.33	-0.99	-0.76	-1.42	-0.31	0.74	
-1.48	-1.12	-0.88	-1.54	-0.62	0.61	
-1.58	-1.19	-0.96	-1.67	-0.88	0.47	
-1.65	-1.20	-1.00	-1.77	-1.01	0.36	
-1.69	-1.18	-0.99	-1.77	-0.94	0.32	
-1.71	-1.15	-0.95	-1.66	-0.69	0.38	
-1.74	-1.12	-0.90	-1.44	-0.33	0.52	
-1.77	-1.12	-0.85	-1.15	0.06	0.73	
-1.83	-1.16	-0.84	-0.86	0.38	0.95	
-1.92	-1.23	-0.87	-0.61	0.58	1.13	
-2.04	-1.34	-0.94	-0.46	0.64	1.23	
-2.19	-1.45	-1.05	-0.41	0.60	1.21	
-2.34	-1.56	-1.16	-0.43	0.53	1.10	
-2.48	-1.64	-1.26	-0.47	0.50	0.95	
-2.58	-1.70	-1.34	-0.46	0.58	0.82	
-2.63	-1.75	-1.40	-0.34	0.78	0.75	
-2.63	-1.78	-1.42	-0.13	1.06	0.76	
-2.59	-1.81	-1.40	0.15	1.33	0.84	
-2.50	-1.80	-1.34	0.42	1.50	0.95	
-2.35	-1.76	-1.24	0.62	1.52	1.06	
-2.16	-1.67	-1.09	0.74	1.41	1.15	
-1.92	-1.51	-0.92	0.79	1.21	1.22	
-1.63	-1.30	-0.72	0.81	1.03	1.26	
-1.27	-1.02	-0.49	0.88	0.95	1.30	
-0.83	-0.66	-0.22	1.06	1.04	1.38	
-0.33	-0.25	0.11	1.37	1.30	1.53	
0.22	0.19	0.48	1.83	1.70	1.77	
0.79	0.64	0.87	2.38	2.17	2.10	
1.35	1.07	1.25	2.94	2.60	2.47	
1.85	1.46	1.61	3.40	2.92	2.83	
2.29	1.80	1.92	3.71	3.08	3.13	
2.66	2.10	2.17	3.88	3.14	3.36	
2.95	2.36	2.38	3.98	3.18	3.54	
3.17	2.59	2.56	4.07	3.31	3.70	
3.35	2.82	2.72	4.23	3.58	3.90	
3.50	3.05	2.88	4.47	4.03	4.17	
3.64	3.28	3.07	4.82	4.63	4.55	
3.76	3.49	3.25	5.27	5.33	5.06	
3.87	3.69	3.43	5.78	6.07	5.68	
3.94	3.85	3.57	6.28	6.78	6.36	
3.96	3.96	3.64	6.73	7.40	7.06	
3.94	4.02	3.66	7.08	7.91	7.70	
3.88	4.04	3.61	7.32	8.32	8.24	
3.80	4.03	3.51	7.48	8.69	8.68	
3.73	4.00	3.38	7.60	9.06	9.03	
3.67	3.95	3.21	7.72	9.43	9.30	
3.60	3.86	3.02	7.84	9.75	9.50	
3.52	3.71	2.80	7.96	9.98	9.61	
3.42	3.51	2.53	8.06	10.06	9.64	
3.32	3.26	2.24	8.11	9.95	9.58	
3.23	3.00	1.94	8.08	9.63	9.41	
3.18	2.76	1.65	7.96	9.14	9.12	
3.16	2.56	1.41	7.77	8.57	8.72	
3.17	2.40	1.20	7.54	7.98	8.24	
3.19	2.26	1.03	7.31	7.48	7.73	
3.19	2.12	0.89	7.11	7.10	7.20	
3.19	1.97	0.75	6.97	6.84	6.71	
3.15	1.79	0.62	6.88	6.66	6.24	
3.09	1.58	0.48	6.83	6.50	5.80	
3.01	1.35	0.34	6.80	6.31	5.37	
2.93	1.13	0.23	6.76	6.05	4.94	
2.86	0.96	0.16	6.68	5.75	4.51	
2.84	0.84	0.13	6.59	5.45	4.09	
2.84	0.79	0.14	6.51	5.23	3.71	
2.87	0.78	0.18	6.47	5.12	3.39	
2.91	0.80	0.25	6.48	5.14	3.13	
2.96	0.85	0.33	6.53	5.22	2.90	
3.00	0.89	0.43	6.57	5.28	2.68	
3.02	0.93	0.53	6.55	5.23	2.42	
3.03	0.98	0.64	6.45	4.99	2.12	
3.03	1.02	0.77	6.24	4.57	1.78	
3.02	1.07	0.90	5.94	3.98	1.43	
3.01	1.12	1.02	5.59	3.33	1.10	
3.00	1.16	1.13	5.25	2.70	0.83	
3.00	1.20	1.22	4.96	2.19	0.64	
3.03	1.23	1.29	4.75	1.85	0.56	
3.09	1.26	1.35	4.63	1.68	0.59	
3.16	1.28	1.38	4.59	1.65	0.72	
3.24	1.27	1.40	4.57	1.67	0.91	
3.31	1.21	1.37	4.50	1.66	1.11	
3.33	1.11	1.30	4.33	1.53	1.28	
3.31	0.95	1.17	4.02	1.27	1.38	
3.24	0.76	1.00	3.58	0.90	1.39	
3.16	0.55	0.79	3.06	0.50	1.33	
3.05	0.34	0.55	2.52	0.16	1.25	
2.93	0.11	0.28	2.05	-0.04	1.20	
2.79	-0.13	-0.00	1.71	-0.06	1.21	
2.64	-0.37	-0.30	1.51	0.09	1.29	
2.50	-0.61	-0.59	1.44	0.32	1.42	
2.38	-0.82	-0.85	1.46	0.56	1.55	
2.30	-0.98	-1.06	1.52	0.73	1.66	
2.25	-1.08	-1.23	1.58	0.79	1.70	
2.24	-1.11	-1.35	1.62	0.75	1.68	
2.28	-1.08	-1.42	1.66	0.64	1.59	
2.35	-0.98	-1.44	1.73	0.53	1.44	
2.44	-0.84	-1.42	1.84	0.47	1.27	
2.52	-0.69	-1.38	2.01	0.46	1.09	
2.56	-0.56	-1.34	2.24	0.52	0.91	
2.56	-0.46	-1.30	2.49	0.61	0.77	
2.52	-0.40	-1.26	2.73	0.71	0.67	
2.48	-0.34	-1.22	2.94	0.78	0.60	
2.46	-0.26	-1.14	3.11	0.81	0.57	
2.47	-0.14	-1.02	3.27	0.83	0.56	
2.53	0.03	-0.85	3.43	0.84	0.56	
2.63	0.26	-0.62	3.63	0.92	0.57	
2.77	0.54	-0.35	3.89	1.09	0.60	
2.94	0.85	-0.03	4.24	1.39	0.69	
3.12	1.17	0.30	4.68	1.82	0.86	
3.28	1.46	0.64	5.20	2.33	1.10	
3.40	1.71	0.95	5.74	2.88	1.42	
3.49	1.92	1.23	6.26	3.39	1.78	
3.54	2.09	1.48	6.74	3.82	2.17	
3.57	2.22	1.71	7.16	4.17	2.54	
3.58	2.33	1.90	7.52	4.46	2.90	
3.58	2.44	2.07	7.85	4.72	3.23	
3.57	2.52	2.22	8.16	4.98	3.54	
