-0.04	-0.02	-0.01	0.38	0.17	0.20	
-0.13	-0.06	-0.02	1.17	0.53	0.62	
-0.29	-0.14	-0.04	2.78	1.27	1.49	
-0.51	-0.25	-0.07	5.07	2.32	2.75	
-0.74	-0.38	-0.10	7.70	3.52	4.20	
-0.96	-0.51	-0.15	10.34	4.71	5.66	
-1.17	-0.65	-0.21	12.76	5.79	6.98	
-1.34	-0.79	-0.29	14.83	6.68	8.06	
-1.49	-0.92	-0.37	16.51	7.38	8.90	
-1.61	-1.04	-0.45	17.80	7.89	9.50	
-1.72	-1.16	-0.54	18.72	8.23	9.88	
-1.80	-1.27	-0.63	19.30	8.40	10.07	
-1.85	-1.36	-0.71	19.59	8.43	10.10	
-1.89	-1.42	-0.77	19.63	8.35	10.01	
-1.90	-1.46	-0.82	19.47	8.18	9.85	
-1.90	-1.47	-0.85	19.20	7.98	9.67	
-1.87	-1.46	-0.87	18.88	7.79	9.52	
-1.84	-1.43	-0.87	18.56	7.64	9.43	
-1.78	-1.40	-0.87	18.27	7.52	9.43	
-1.72	-1.36	-0.87	18.01	7.46	9.49	
-1.65	-1.34	-0.88	17.77	7.42	9.59	
-1.58	-1.34	-0.91	17.56	7.40	9.70	
-1.53	-1.36	-0.96	17.37	7.39	9.78	
-1.49	-1.42	-1.03	17.21	7.37	9.82	
-1.48	-1.50	-1.11	17.09	7.35	9.80	
-1.50	-1.59	-1.20	17.00	7.30	9.73	
-1.53	-1.69	-1.29	16.95	7.23	9.60	
-1.57	-1.79	-1.37	16.94	7.14	9.42	
-1.62	-1.90	-1.44	16.97	7.02	9.21	
-1.68	-1.99	-1.51	17.03	6.89	8.98	
-1.72	-2.08	-1.57	17.10	6.76	8.75	
-1.76	-2.15	-1.62	17.15	6.63	8.55	
-1.78	-2.20	-1.65	17.15	6.50	8.38	
-1.78	-2.23	-1.67	17.10	6.39	8.26	
-1.78	-2.25	-1.68	16.98	6.27	8.18	
-1.78	-2.26	-1.69	16.82	6.16	8.13	
-1.78	-2.26	-1.70	16.63	6.04	8.09	
-1.79	-2.26	-1.71	16.42	5.91	8.06	
-1.80	-2.27	-1.71	16.22	5.78	8.01	
-1.83	-2.27	-1.70	16.04	5.65	7.95	
-1.85	-2.27	-1.69	15.90	5.53	7.86	
-1.89	-2.28	-1.68	15.79	5.42	7.75	
-1.92	-2.30	-1.67	15.71	5.33	7.61	
-1.96	-2.34	-1.66	15.65	5.24	7.45	
-2.01	-2.38	-1.66	15.63	5.17	7.28	
-2.06	-2.43	-1.65	15.66	5.14	7.13	
-2.10	-2.47	-1.64	15.74	5.16	7.03	
-2.13	-2.49	-1.62	15.90	5.25	7.02	
-2.13	-2.50	-1.58	16.12	5.42	7.12	
-2.12	-2.49	-1.53	16.40	5.65	7.32	
-2.09	-2.46	-1.48	16.71	5.94	7.62	
-2.06	-2.42	-1.43	17.01	6.25	7.98	
-2.02	-2.37	-1.37	17.27	6.56	8.37	
-1.96	-2.30	-1.30	17.48	6.83	8.74	
-1.88	-2.21	-1.21	17.61	7.05	9.05	
-1.79	-2.09	-1.12	17.68	7.19	9.28	
-1.68	-1.94	-1.00	17.71	7.29	9.43	
-1.55	-1.77	-0.87	17.73	7.35	9.49	
-1.42	-1.59	-0.73	17.72	7.36	9.46	
-1.28	-1.41	-0.59	17.70	7.33	9.36	
-1.16	-1.25	-0.46	17.65	7.26	9.18	
-1.04	-1.12	-0.34	17.58	7.14	8.95	
-0.95	-1.02	-0.24	17.48	6.98	8.67	
-0.88	-0.97	-0.17	17.36	6.77	8.34	
-0.84	-0.97	-0.15	17.19	6.50	7.96	
-0.84	-1.02	-0.17	16.96	6.17	7.53	
-0.88	-1.14	-0.26	16.67	5.77	7.06	
-0.96	-1.30	-0.40	16.31	5.31	6.57	
-1.07	-1.51	-0.58	15.89	4.81	6.07	
-1.21	-1.73	-0.79	15.44	4.27	5.58	
-1.35	-1.95	-0.99	14.97	3.74	5.13	
-1.48	-2.15	-1.18	14.51	3.25	4.74	
-1.60	-2.31	-1.33	14.06	2.84	4.45	
-1.70	-2.42	-1.44	13.66	2.52	4.25	
-1.77	-2.49	-1.49	13.34	2.32	4.17	
-1.80	-2.49	-1.48	13.10	2.22	4.17	
-1.78	-2.44	-1.42	12.99	2.21	4.23	
-1.71	-2.34	-1.33	12.99	2.26	4.30	
-1.59	-2.22	-1.23	13.10	2.36	4.34	
-1.42	-2.09	-1.16	13.30	2.47	4.36	
-1.22	-1.97	-1.12	13.56	2.60	4.35	
-1.01	-1.87	-1.10	13.83	2.74	4.35	
-0.77	-1.75	-1.08	14.09	2.92	4.39	
-0.51	-1.59	-1.01	14.34	3.14	4.49	
-0.23	-1.37	-0.85	14.58	3.41	4.67	
0.09	-1.05	-0.57	14.81	3.72	4.91	
0.47	-0.63	-0.17	15.05	4.05	5.18	
0.89	-0.13	0.33	15.33	4.39	5.46	
1.36	0.44	0.89	15.63	4.72	5.72	
1.86	1.02	1.45	15.94	5.02	5.95	
2.37	1.58	1.97	16.26	5.28	6.16	
2.86	2.09	2.42	16.55	5.52	6.36	
3.30	2.52	2.79	16.82	5.76	6.59	
3.68	2.87	3.08	17.05	6.05	6.90	
